시점,월별,가해자법규위반,사고건수,사망자수,부상자수
2018,8월,보행자보호의무위반,236,9,251
2018,8월,차로위반진로변경,246,1,380
2018,8월,차로위반진로변경,155,0,252
2018,8월,직진우회전진행방해,374,1,605
2018,8월,직진우회전진행방해,170,1,265
2018,8월,과속,37,7,85
2018,8월,과속,57,21,68
2018,8월,앞지르기방법위반,10,0,13
2018,8월,앞지르기방법위반,2,0,2
2018,8월,앞지르기금지위반,18,2,30
2018,8월,앞지르기금지위반,8,0,13
2018,8월,중앙선침범,499,17,918
2018,8월,중앙선침범,305,9,525
2018,8월,신호위반,1121,17,1873
2018,8월,신호위반,921,12,1501
2018,8월,안전거리미확보,1115,3,1983
2018,8월,안전거리미확보,597,2,981
2018,8월,일시정지위반,39,0,83
2018,8월,일시정지위반,7,0,15
2018,8월,부당한회전,84,0,109
2018,8월,부당한회전,37,0,52
2018,8월,기타,248,3,276
2018,8월,기타,135,0,162
2018,9월,우선권양보불이행,1,0,1
2018,9월,진로양보불이행,3,0,3
2018,9월,안전운전불이행,6001,111,8755
2018,9월,안전운전불이행,4354,128,6134
2018,9월,교차로운행방법위반,849,9,1444
2018,9월,교차로운행방법위반,396,1,657
2018,9월,보행자보호의무위반,351,3,359
2018,9월,보행자보호의무위반,246,6,271
2018,9월,차로위반진로변경,200,0,303
2018,9월,차로위반진로변경,133,0,195
2018,9월,직진우회전진행방해,377,3,651
2018,9월,직진우회전진행방해,152,1,285
2018,9월,철길건널목통과방법,1,0,2
2018,9월,과속,37,7,52
2018,9월,과속,50,20,78
2018,9월,앞지르기방법위반,8,0,17
2018,9월,앞지르기방법위반,5,0,5
2018,9월,앞지르기금지위반,17,1,17
2018,9월,앞지르기금지위반,5,0,6
2018,9월,중앙선침범,479,11,817
2018,9월,중앙선침범,340,9,555
2018,9월,신호위반,1081,12,1696
2018,9월,신호위반,927,12,1570
2018,9월,안전거리미확보,1114,5,1992
2018,9월,안전거리미확보,624,1,1106
2018,9월,일시정지위반,31,0,52
2018,9월,일시정지위반,12,0,16
2018,9월,부당한회전,93,1,127
2018,9월,부당한회전,49,0,65
2018,9월,기타,278,5,320
2018,9월,기타,155,1,199
2018,9월,정비불량,1,1,0
2018,9월,정비불량,1,0,1
2018,10월,과로,1,0,3
2018,10월,우선권양보불이행,1,0,1
2018,10월,우선권양보불이행,1,0,1
2018,10월,진로양보불이행,2,0,2
2018,10월,진로양보불이행,1,0,1
2018,10월,안전운전불이행,6356,136,8894
2018,10월,안전운전불이행,4694,126,6614
2018,10월,교차로운행방법위반,825,6,1247
2018,10월,교차로운행방법위반,414,0,658
2018,10월,보행자보호의무위반,420,6,435
2018,10월,보행자보호의무위반,310,6,327
2018,10월,차로위반진로변경,232,0,328
2018,10월,차로위반진로변경,135,0,221
2018,10월,직진우회전진행방해,401,0,677
2018,10월,직진우회전진행방해,159,0,253
2018,10월,철길건널목통과방법,1,0,6
2018,10월,긴급차피양의무위반,1,1,0
2018,10월,과속,47,9,74
2018,10월,과속,46,12,71
2018,10월,앞지르기방법위반,5,1,6
2018,10월,앞지르기방법위반,2,1,2
2018,10월,앞지르기금지위반,24,0,36
2018,10월,앞지르기금지위반,6,0,9
2018,10월,중앙선침범,536,12,866
2018,10월,중앙선침범,338,9,535
2018,10월,신호위반,1193,23,1904
2018,10월,신호위반,1076,12,1729
2018,10월,안전거리미확보,1217,6,2065
2018,10월,안전거리미확보,692,1,1139
2018,10월,일시정지위반,34,1,52
2018,10월,일시정지위반,12,0,17
2018,10월,부당한회전,81,1,98
2018,10월,부당한회전,53,0,75
2018,10월,기타,262,2,295
2018,10월,기타,160,2,195
2018,11월,과로,1,0,1
2018,11월,우선권양보불이행,1,0,1
2018,11월,우선권양보불이행,1,0,1
2018,11월,진로양보불이행,3,0,4
2018,11월,진로양보불이행,4,0,6
2018,11월,안전운전불이행,6161,113,8712
2018,11월,안전운전불이행,4262,92,5982
2018,11월,교차로운행방법위반,785,1,1224
2018,11월,교차로운행방법위반,394,0,650
2018,11월,보행자보호의무위반,388,3,411
2018,11월,보행자보호의무위반,339,5,365
2018,11월,차로위반진로변경,203,0,336
2018,11월,차로위반진로변경,164,0,281
2018,11월,직진우회전진행방해,401,3,654
2018,11월,직진우회전진행방해,160,1,268
2018,11월,과속,40,4,89
2018,11월,과속,42,9,69
2018,11월,앞지르기방법위반,6,0,6
2018,11월,앞지르기방법위반,3,1,2
2018,11월,앞지르기금지위반,21,1,25
2018,11월,앞지르기금지위반,8,0,23
2018,11월,중앙선침범,461,11,753
2018,11월,중앙선침범,325,7,525
2018,11월,신호위반,1275,22,1975
2018,11월,신호위반,1059,15,1651
2018,11월,안전거리미확보,1166,3,1983
2018,11월,안전거리미확보,750,4,1250
2018,11월,일시정지위반,36,0,63
2018,11월,일시정지위반,14,0,30
2018,11월,부당한회전,87,1,116
2018,11월,부당한회전,56,0,72
2018,11월,기타,259,1,297
2018,11월,기타,154,1,175
2018,12월,우선권양보불이행,1,0,1
2018,12월,우선권양보불이행,1,0,2
2018,12월,진로양보불이행,4,0,4
2018,12월,안전운전불이행,5602,96,7887
2018,12월,안전운전불이행,4344,117,6226
2018,12월,교차로운행방법위반,766,5,1179
2018,12월,교차로운행방법위반,393,0,586
2018,12월,보행자보호의무위반,442,13,451
2018,12월,보행자보호의무위반,301,8,314
2018,12월,차로위반진로변경,183,1,274
2018,12월,차로위반진로변경,125,0,210
2018,12월,직진우회전진행방해,341,2,549
2018,12월,직진우회전진행방해,175,1,269
2018,12월,과속,32,13,47
2018,12월,과속,29,8,26
2018,12월,앞지르기방법위반,4,0,8
2018,12월,앞지르기방법위반,1,0,1
2018,12월,앞지르기금지위반,23,0,40
2018,12월,앞지르기금지위반,5,0,7
2018,12월,중앙선침범,458,14,823
2018,12월,중앙선침범,334,10,507
2018,12월,신호위반,1205,10,1865
2018,12월,신호위반,1037,10,1689
2018,12월,안전거리미확보,1079,4,1855
2018,12월,안전거리미확보,618,5,1003
2018,12월,일시정지위반,27,1,50
2018,12월,일시정지위반,21,0,38
2018,12월,부당한회전,58,3,72
2018,12월,부당한회전,51,0,66
2018,12월,기타,210,1,249
2018,12월,기타,139,0,165
2018,12월,정비불량,1,1,0
2019,전체,과로,1,0,2
2019,전체,우선권양보불이행,27,1,48
2019,전체,우선권양보불이행,16,0,34
2019,전체,진로양보불이행,34,0,45
2019,전체,진로양보불이행,13,0,16
2019,전체,안전운전불이행,74768,1112,107056
2019,전체,안전운전불이행,51238,1122,71917
2019,전체,교차로운행방법위반,10245,36,16071
2019,전체,교차로운행방법위반,5127,12,8243
2019,전체,보행자보호의무위반,4708,68,4856
2019,전체,보행자보호의무위반,3347,49,3587
2019,전체,차로위반진로변경,2689,8,4196
2019,전체,차로위반진로변경,1531,2,2410
2019,전체,직진우회전진행방해,5030,29,8516
2019,전체,직진우회전진행방해,2212,6,3815
2019,전체,철길건널목통과방법,4,2,3
2019,전체,철길건널목통과방법,2,0,7
2019,전체,긴급차피양의무위반,2,0,3
2019,전체,긴급차피양의무위반,1,0,3
2019,전체,과속,533,88,1096
2019,전체,과속,591,140,1018
2019,전체,앞지르기방법위반,75,0,104
2019,전체,앞지르기방법위반,36,0,49
2019,전체,앞지르기금지위반,301,3,485
2019,전체,앞지르기금지위반,109,0,184
2019,전체,중앙선침범,5746,159,9767
2019,전체,중앙선침범,3598,87,5970
2019,전체,신호위반,15257,167,24318
2019,전체,신호위반,12664,148,20931
2019,전체,안전거리미확보,14533,42,24681
2019,전체,안전거리미확보,7940,21,13233
2019,전체,일시정지위반,406,3,695
2019,전체,일시정지위반,175,0,294
2019,전체,부당한회전,946,12,1292
2019,전체,부당한회전,599,3,818
2019,전체,기타,3221,20,3779
2019,전체,기타,1865,9,2151
2019,전체,정비불량,7,0,13
2019,전체,정비불량,3,0,6
2019,1월,우선권양보불이행,1,0,1
2019,1월,진로양보불이행,1,0,1
2019,1월,진로양보불이행,1,0,1
2019,1월,안전운전불이행,4949,100,7033
2019,1월,안전운전불이행,3863,108,5264
2019,1월,교차로운행방법위반,717,2,1129
2019,1월,교차로운행방법위반,384,0,635
2019,1월,보행자보호의무위반,427,10,435
2019,1월,보행자보호의무위반,307,1,328
2019,1월,차로위반진로변경,188,1,284
2019,1월,차로위반진로변경,128,0,210
2019,1월,직진우회전진행방해,349,2,582
2019,1월,직진우회전진행방해,173,1,271
2019,1월,과속,40,6,67
2019,1월,과속,56,12,97
2019,1월,앞지르기방법위반,5,0,11
2019,1월,앞지르기금지위반,16,0,27
2019,1월,앞지르기금지위반,14,0,20
2019,1월,중앙선침범,413,9,695
2019,1월,중앙선침범,268,7,428
2019,1월,신호위반,1133,16,1728
2019,1월,신호위반,977,10,1626
2019,1월,안전거리미확보,1027,3,1711
2019,1월,안전거리미확보,629,3,1056
2019,1월,일시정지위반,22,0,44
2019,1월,일시정지위반,12,0,21
2019,1월,부당한회전,60,0,94
2019,1월,부당한회전,36,0,46
2019,1월,기타,235,3,275
2019,1월,기타,121,2,149
2019,2월,우선권양보불이행,2,0,3
2019,2월,진로양보불이행,3,0,4
2019,2월,진로양보불이행,1,0,1
2019,2월,안전운전불이행,4484,69,6579
2019,2월,안전운전불이행,3442,64,4922
2019,2월,교차로운행방법위반,669,1,1058
2019,2월,교차로운행방법위반,333,1,549
2019,2월,보행자보호의무위반,277,2,292
2019,2월,보행자보호의무위반,237,5,258
2019,2월,차로위반진로변경,179,0,285
2019,2월,차로위반진로변경,108,0,190
2019,2월,직진우회전진행방해,315,3,575
2019,2월,직진우회전진행방해,168,0,302
2019,2월,과속,38,4,86
2019,2월,과속,46,9,71
2019,2월,앞지르기방법위반,2,0,4
2019,2월,앞지르기방법위반,2,0,2
2019,2월,앞지르기금지위반,21,0,45
2019,2월,앞지르기금지위반,7,0,16
2019,2월,중앙선침범,333,9,647
2019,2월,중앙선침범,261,7,465
2019,2월,신호위반,1011,10,1620
2019,2월,신호위반,886,13,1502
2019,2월,안전거리미확보,933,0,1678
2019,2월,안전거리미확보,544,1,894
2019,2월,일시정지위반,31,1,46
2019,2월,일시정지위반,17,0,37
2019,2월,부당한회전,60,0,88
2019,2월,부당한회전,36,1,45
2019,2월,기타,179,2,203
2019,2월,기타,125,1,142
2019,2월,정비불량,2,0,3
2019,3월,과로,1,0,2
2019,3월,우선권양보불이행,5,0,7
2019,3월,우선권양보불이행,2,0,6
2019,3월,진로양보불이행,4,0,7
2019,3월,안전운전불이행,5838,81,8330
2019,3월,안전운전불이행,4134,89,5854
2019,3월,교차로운행방법위반,788,5,1241
2019,3월,교차로운행방법위반,387,0,618
2019,3월,보행자보호의무위반,362,4,377
2019,3월,보행자보호의무위반,245,3,266
2019,3월,차로위반진로변경,198,0,312
2019,3월,차로위반진로변경,106,0,156
2019,3월,직진우회전진행방해,358,1,575
2019,3월,직진우회전진행방해,181,0,312
2019,3월,철길건널목통과방법,1,0,1
2019,3월,과속,41,6,86
2019,3월,과속,54,10,113
2019,3월,앞지르기방법위반,7,0,7
2019,3월,앞지르기방법위반,3,0,4
2019,3월,앞지르기금지위반,20,0,32
2019,3월,앞지르기금지위반,7,0,14
2019,3월,중앙선침범,461,14,770
2019,3월,중앙선침범,283,10,459
2019,3월,신호위반,1224,9,1966
2019,3월,신호위반,1049,15,1723
2019,3월,안전거리미확보,1139,2,1909
2019,3월,안전거리미확보,642,1,1054
2019,3월,일시정지위반,32,0,57
2019,3월,일시정지위반,15,0,27
2019,3월,부당한회전,75,0,91
2019,3월,부당한회전,61,0,81
2019,3월,기타,271,2,299
2019,3월,기타,139,0,152
2019,4월,우선권양보불이행,4,0,6
2019,4월,우선권양보불이행,2,0,4
2019,4월,진로양보불이행,1,0,1
2019,4월,진로양보불이행,1,0,1
2019,4월,안전운전불이행,6217,86,8788
2019,4월,안전운전불이행,4133,99,5801
2019,4월,교차로운행방법위반,921,10,1425
2019,4월,교차로운행방법위반,424,0,679
2019,4월,보행자보호의무위반,446,6,460
2019,4월,보행자보호의무위반,269,4,277
2019,4월,차로위반진로변경,216,0,366
2019,4월,차로위반진로변경,132,2,214
2019,4월,직진우회전진행방해,429,2,754
2019,4월,직진우회전진행방해,180,0,312
2019,4월,과속,43,4,99
2019,4월,과속,34,9,54
2019,4월,앞지르기방법위반,6,0,8
2019,4월,앞지르기방법위반,3,0,3
2019,4월,앞지르기금지위반,26,0,40
2019,4월,앞지르기금지위반,10,0,20
2019,4월,중앙선침범,459,10,747
2019,4월,중앙선침범,315,6,550
2019,4월,신호위반,1297,26,2105
2019,4월,신호위반,1091,10,1793
2019,4월,안전거리미확보,1210,5,2123
2019,4월,안전거리미확보,625,4,1035
2019,4월,일시정지위반,31,1,51
2019,4월,일시정지위반,16,0,26
2019,4월,부당한회전,91,1,112
2019,4월,부당한회전,66,0,97
2019,4월,기타,257,1,306
2019,4월,기타,147,0,176
2019,4월,정비불량,2,0,5
2019,5월,우선권양보불이행,3,0,6
2019,5월,우선권양보불이행,2,0,4
2019,5월,진로양보불이행,2,0,3
2019,5월,안전운전불이행,7076,96,10222
2019,5월,안전운전불이행,4349,86,6049
2019,5월,교차로운행방법위반,977,2,1506
2019,5월,교차로운행방법위반,490,3,814
2019,5월,보행자보호의무위반,430,10,438
2019,5월,보행자보호의무위반,251,4,276
2019,5월,차로위반진로변경,237,0,361
2019,5월,차로위반진로변경,142,0,228
2019,5월,직진우회전진행방해,482,5,852
2019,5월,직진우회전진행방해,188,0,314
2019,5월,긴급차피양의무위반,1,0,1
2019,5월,긴급차피양의무위반,1,0,3
2019,5월,과속,58,15,109
2019,5월,과속,63,16,103
2019,5월,앞지르기방법위반,7,0,7
2019,5월,앞지르기방법위반,3,0,4
2019,5월,앞지르기금지위반,36,0,55
2019,5월,앞지르기금지위반,9,0,18
2019,5월,중앙선침범,517,21,852
2019,5월,중앙선침범,301,11,513
2019,5월,신호위반,1384,14,2237
2019,5월,신호위반,1091,10,1893
2019,5월,안전거리미확보,1352,3,2232
2019,5월,안전거리미확보,622,1,1058
2019,5월,일시정지위반,46,1,75
2019,5월,일시정지위반,17,0,26
2019,5월,부당한회전,100,3,150
2019,5월,부당한회전,37,0,55
2019,5월,기타,309,4,383
2019,5월,기타,196,0,230
2019,6월,우선권양보불이행,3,1,3
2019,6월,우선권양보불이행,2,0,5
2019,6월,진로양보불이행,4,0,5
2019,6월,진로양보불이행,1,0,1
2019,6월,안전운전불이행,6315,91,9006
2019,6월,안전운전불이행,4161,87,5746
2019,6월,교차로운행방법위반,871,5,1413
2019,6월,교차로운행방법위반,383,0,624
2019,6월,보행자보호의무위반,341,5,358
2019,6월,보행자보호의무위반,224,6,236
2019,6월,차로위반진로변경,232,1,370
2019,6월,차로위반진로변경,133,0,207
2019,6월,직진우회전진행방해,419,1,711
2019,6월,직진우회전진행방해,192,1,322
2019,6월,철길건널목통과방법,1,0,1
2019,6월,과속,48,7,97
2019,6월,과속,50,13,69
2019,6월,앞지르기방법위반,9,0,12
2019,6월,앞지르기방법위반,3,0,5
2019,6월,앞지르기금지위반,17,0,21
2019,6월,앞지르기금지위반,9,0,14
2019,6월,중앙선침범,518,16,928
2019,6월,중앙선침범,321,7,528
2019,6월,신호위반,1255,12,2082
2019,6월,신호위반,975,17,1638
2019,6월,안전거리미확보,1225,5,2086
2019,6월,안전거리미확보,617,1,1043
2019,6월,일시정지위반,31,0,51
2019,6월,일시정지위반,18,0,27
2019,6월,부당한회전,72,0,96
2019,6월,부당한회전,59,1,85
2019,6월,기타,300,1,347
2019,6월,기타,159,1,178
2019,7월,우선권양보불이행,4,0,11
2019,7월,진로양보불이행,1,0,1
2019,7월,진로양보불이행,1,0,1
2019,7월,안전운전불이행,6428,89,9080
2019,7월,안전운전불이행,4040,79,5699
2019,7월,교차로운행방법위반,861,1,1392
2019,7월,교차로운행방법위반,423,0,686
2019,7월,보행자보호의무위반,391,4,396
2019,7월,보행자보호의무위반,248,4,263
2019,7월,차로위반진로변경,233,0,378
2019,7월,차로위반진로변경,117,0,178
2019,7월,직진우회전진행방해,467,1,781
2019,7월,직진우회전진행방해,208,1,372
2019,7월,과속,34,4,71
2019,7월,과속,43,9,70
2019,7월,앞지르기방법위반,8,0,14
2019,7월,앞지르기방법위반,3,0,4
2019,7월,앞지르기금지위반,25,0,40
2019,7월,앞지르기금지위반,9,0,11
2019,7월,중앙선침범,496,13,820
2019,7월,중앙선침범,291,5,460
2019,7월,신호위반,1341,14,2053
2019,7월,신호위반,1017,9,1649
2019,7월,안전거리미확보,1268,3,2026
2019,7월,안전거리미확보,608,2,1061
2019,7월,일시정지위반,36,0,57
2019,7월,일시정지위반,12,0,22
2019,7월,부당한회전,90,1,123
2019,7월,부당한회전,57,0,80
2019,7월,기타,299,2,353
2019,7월,기타,175,0,201
2019,8월,우선권양보불이행,1,0,2
2019,8월,우선권양보불이행,1,0,2
2019,8월,진로양보불이행,2,0,2
2019,8월,진로양보불이행,2,0,2
