시점,월별,요일별,도로종류별,사고건수,사망자수,부상자수
2015,6월,화,시도,977,12,1408
2015,6월,화,군도,109,8,147
2015,6월,화,고속국도,50,9,117
2015,6월,화,기타/불명,197,6,219
2015,6월,수,일반국도,183,9,309
2015,6월,수,지방도,208,4,307
2015,6월,수,특별광역시도,954,16,1309
2015,6월,수,시도,854,15,1182
2015,6월,수,군도,102,3,141
2015,6월,수,고속국도,41,3,72
2015,6월,수,기타/불명,148,4,168
2015,6월,목,일반국도,198,10,317
2015,6월,목,지방도,241,6,354
2015,6월,목,특별광역시도,1033,13,1473
2015,6월,목,시도,840,16,1200
2015,6월,목,군도,97,3,135
2015,6월,목,고속국도,43,3,69
2015,6월,목,기타/불명,185,3,234
2015,6월,금,일반국도,177,9,269
2015,6월,금,지방도,206,6,312
2015,6월,금,특별광역시도,1118,6,1550
2015,6월,금,시도,882,17,1246
2015,6월,금,군도,115,6,184
2015,6월,금,고속국도,42,4,89
2015,6월,금,기타/불명,193,5,236
2015,6월,토,일반국도,194,7,356
2015,6월,토,지방도,179,4,291
2015,6월,토,특별광역시도,1007,13,1532
2015,6월,토,시도,881,14,1421
2015,6월,토,군도,85,2,122
2015,6월,토,고속국도,70,4,150
2015,6월,토,기타/불명,197,3,261
2015,7월,일,일반국도,181,6,344
2015,7월,일,지방도,154,3,258
2015,7월,일,특별광역시도,848,4,1329
2015,7월,일,시도,655,9,1079
2015,7월,일,군도,85,8,142
2015,7월,일,고속국도,77,3,168
2015,7월,일,기타/불명,167,2,220
2015,7월,월,일반국도,205,5,392
2015,7월,월,지방도,208,7,349
2015,7월,월,특별광역시도,1013,11,1400
2015,7월,월,시도,839,17,1227
2015,7월,월,군도,100,3,127
2015,7월,월,고속국도,31,3,54
2015,7월,월,기타/불명,186,2,216
2015,7월,화,일반국도,175,12,276
2015,7월,화,지방도,217,6,326
2015,7월,화,특별광역시도,1067,15,1469
2015,7월,화,시도,837,12,1292
2015,7월,화,군도,81,2,111
2015,7월,화,고속국도,28,2,44
2015,7월,화,기타/불명,203,1,261
2015,7월,수,일반국도,229,11,378
2015,7월,수,지방도,268,9,391
2015,7월,수,특별광역시도,1370,17,1956
2015,7월,수,시도,1094,17,1546
2015,7월,수,군도,113,0,155
2015,7월,수,고속국도,55,1,100
2015,7월,수,기타/불명,235,1,294
2015,7월,목,일반국도,222,13,377
2015,7월,목,지방도,265,7,409
2015,7월,목,특별광역시도,1305,7,1888
2015,7월,목,시도,1071,16,1530
2015,7월,목,군도,100,3,135
2015,7월,목,고속국도,63,0,114
2015,7월,목,기타/불명,254,3,297
2015,7월,금,일반국도,240,13,488
2015,7월,금,지방도,319,12,501
2015,7월,금,특별광역시도,1383,23,2009
2015,7월,금,시도,1162,18,1679
2015,7월,금,군도,148,1,222
2015,7월,금,고속국도,73,5,192
2015,7월,금,기타/불명,260,2,319
2015,7월,토,일반국도,177,11,321
2015,7월,토,지방도,211,3,337
2015,7월,토,특별광역시도,1082,10,1691
2015,7월,토,시도,870,8,1407
2015,7월,토,군도,103,3,174
2015,7월,토,고속국도,61,8,155
2015,7월,토,기타/불명,188,4,260
2015,8월,일,일반국도,246,16,518
2015,8월,일,지방도,261,8,498
2015,8월,일,특별광역시도,995,14,1580
2015,8월,일,시도,808,27,1383
2015,8월,일,군도,96,5,150
2015,8월,일,고속국도,68,2,223
2015,8월,일,기타/불명,222,3,307
2015,8월,월,일반국도,269,12,465
2015,8월,월,지방도,274,12,501
2015,8월,월,특별광역시도,1272,13,1738
2015,8월,월,시도,1018,16,1501
2015,8월,월,군도,133,3,204
2015,8월,월,고속국도,69,3,157
2015,8월,월,기타/불명,217,2,249
2015,8월,화,일반국도,198,8,326
2015,8월,화,지방도,233,5,373
2015,8월,화,특별광역시도,1045,13,1468
2015,8월,화,시도,890,10,1341
2015,8월,화,군도,82,3,138
2015,8월,화,고속국도,51,3,165
2015,8월,화,기타/불명,200,0,246
2015,8월,수,일반국도,171,13,306
2015,8월,수,지방도,244,4,363
2015,8월,수,특별광역시도,1050,11,1409
2015,8월,수,시도,829,19,1248
2015,8월,수,군도,97,6,131
2015,8월,수,고속국도,40,1,96
2015,8월,수,기타/불명,182,2,221
2015,8월,목,일반국도,193,12,335
2015,8월,목,지방도,215,9,335
2015,8월,목,특별광역시도,1055,6,1546
2015,8월,목,시도,852,12,1233
2015,8월,목,군도,92,2,145
2015,8월,목,고속국도,53,3,125
2015,8월,목,기타/불명,198,4,229
2015,8월,금,일반국도,210,11,351
2015,8월,금,지방도,215,6,326
2015,8월,금,특별광역시도,1025,9,1480
2015,8월,금,시도,896,26,1274
2015,8월,금,군도,95,2,146
2015,8월,금,고속국도,68,6,221
2015,8월,금,기타/불명,202,1,263
2015,8월,토,일반국도,261,13,605
2015,8월,토,지방도,270,11,514
2015,8월,토,특별광역시도,1227,12,1813
2015,8월,토,시도,1017,17,1623
2015,8월,토,군도,119,5,188
2015,8월,토,고속국도,88,3,223
2015,8월,토,기타/불명,253,1,338
2015,9월,일,일반국도,196,8,443
2015,9월,일,지방도,196,6,336
2015,9월,일,특별광역시도,811,11,1340
2015,9월,일,시도,702,14,1200
2015,9월,일,군도,87,3,154
2015,9월,일,고속국도,67,2,182
2015,9월,일,기타/불명,180,5,236
2015,9월,월,일반국도,191,3,337
2015,9월,월,지방도,212,7,327
2015,9월,월,특별광역시도,1002,14,1448
2015,9월,월,시도,861,14,1247
2015,9월,월,군도,98,3,132
2015,9월,월,고속국도,79,5,222
2015,9월,월,기타/불명,181,3,231
2015,9월,화,일반국도,243,5,431
2015,9월,화,지방도,277,7,435
2015,9월,화,특별광역시도,1358,17,1891
2015,9월,화,시도,1149,19,1682
2015,9월,화,군도,127,10,192
2015,9월,화,고속국도,71,5,194
2015,9월,화,기타/불명,257,13,328
2015,9월,수,일반국도,249,10,416
2015,9월,수,지방도,302,10,439
2015,9월,수,특별광역시도,1356,12,1928
2015,9월,수,시도,1249,14,1778
2015,9월,수,군도,123,3,180
2015,9월,수,고속국도,68,7,143
2015,9월,수,기타/불명,282,4,313
2015,9월,목,일반국도,195,4,319
2015,9월,목,지방도,235,8,330
2015,9월,목,특별광역시도,1188,13,1637
2015,9월,목,시도,959,12,1371
2015,9월,목,군도,105,4,153
2015,9월,목,고속국도,62,1,126
2015,9월,목,기타/불명,202,1,229
2015,9월,금,일반국도,239,11,375
2015,9월,금,지방도,263,11,376
2015,9월,금,특별광역시도,1210,14,1705
2015,9월,금,시도,1029,13,1516
2015,9월,금,군도,113,4,144
2015,9월,금,고속국도,67,2,140
2015,9월,금,기타/불명,228,0,283
2015,9월,토,일반국도,235,12,470
2015,9월,토,지방도,223,6,371
2015,9월,토,특별광역시도,1016,13,1518
2015,9월,토,시도,904,18,1428
2015,9월,토,군도,101,2,154
2015,9월,토,고속국도,78,3,194
2015,9월,토,기타/불명,185,1,232
2015,10월,일,일반국도,164,11,354
2015,10월,일,지방도,177,9,375
2015,10월,일,특별광역시도,821,14,1302
2015,10월,일,시도,735,15,1225
2015,10월,일,군도,86,5,146
2015,10월,일,고속국도,46,2,153
2015,10월,일,기타/불명,177,1,226
2015,10월,월,일반국도,217,16,414
2015,10월,월,지방도,261,10,407
2015,10월,월,특별광역시도,1093,12,1568
2015,10월,월,시도,905,14,1323
2015,10월,월,군도,108,4,142
2015,10월,월,고속국도,53,3,107
2015,10월,월,기타/불명,248,5,293
2015,10월,화,일반국도,205,13,329
2015,10월,화,지방도,239,8,371
2015,10월,화,특별광역시도,1134,14,1503
2015,10월,화,시도,848,18,1186
2015,10월,화,군도,96,3,143
2015,10월,화,고속국도,55,3,99
2015,10월,화,기타/불명,228,1,275
2015,10월,수,일반국도,226,17,372
2015,10월,수,지방도,241,9,371
2015,10월,수,특별광역시도,1082,8,1467
2015,10월,수,시도,891,24,1262
2015,10월,수,군도,90,3,106
2015,10월,수,고속국도,43,5,81
2015,10월,수,기타/불명,207,3,256
2015,10월,목,일반국도,238,6,419
2015,10월,목,지방도,310,7,499
2015,10월,목,특별광역시도,1351,15,1922
2015,10월,목,시도,1132,19,1594
2015,10월,목,군도,110,4,162
2015,10월,목,고속국도,74,5,162
2015,10월,목,기타/불명,270,4,325
2015,10월,금,일반국도,304,18,565
2015,10월,금,지방도,330,8,494
2015,10월,금,특별광역시도,1442,24,2053
2015,10월,금,시도,1206,23,1790
2015,10월,금,군도,131,8,186
2015,10월,금,고속국도,88,3,215
2015,10월,금,기타/불명,265,2,315
2015,10월,토,일반국도,278,20,537
2015,10월,토,지방도,288,11,491
2015,10월,토,특별광역시도,1419,8,2213
2015,10월,토,시도,1195,21,1831
2015,10월,토,군도,138,10,212
2015,10월,토,고속국도,106,1,304
2015,10월,토,기타/불명,236,3,291
2015,11월,일,일반국도,210,16,410
2015,11월,일,지방도,246,12,431
2015,11월,일,특별광역시도,1199,16,1931
2015,11월,일,시도,988,16,1614
2015,11월,일,군도,73,3,156
2015,11월,일,고속국도,84,4,197
2015,11월,일,기타/불명,182,4,227
2015,11월,월,일반국도,258,16,438
2015,11월,월,지방도,283,8,409
2015,11월,월,특별광역시도,1361,15,1905
2015,11월,월,시도,1153,13,1665
2015,11월,월,군도,126,7,199
2015,11월,월,고속국도,69,2,188
2015,11월,월,기타/불명,254,3,308
2015,11월,화,일반국도,204,7,327
2015,11월,화,지방도,206,8,322
2015,11월,화,특별광역시도,1086,9,1546
2015,11월,화,시도,880,21,1253
2015,11월,화,군도,87,4,121
2015,11월,화,고속국도,33,2,83
2015,11월,화,기타/불명,177,3,217
2015,11월,수,일반국도,200,9,307
2015,11월,수,지방도,211,9,285
2015,11월,수,특별광역시도,1133,13,1618
2015,11월,수,시도,1020,11,1503
2015,11월,수,군도,98,3,147
2015,11월,수,고속국도,58,4,109
2015,11월,수,기타/불명,175,1,204
2015,11월,목,일반국도,196,11,350
2015,11월,목,지방도,236,10,332
2015,11월,목,특별광역시도,1087,15,1509
2015,11월,목,시도,919,18,1308
2015,11월,목,군도,83,1,104
2015,11월,목,고속국도,44,2,99
2015,11월,목,기타/불명,165,2,202
2015,11월,금,일반국도,246,6,428
2015,11월,금,지방도,264,7,417
2015,11월,금,특별광역시도,1283,20,1762
2015,11월,금,시도,1134,13,1671
2015,11월,금,군도,92,6,149
2015,11월,금,고속국도,74,0,158
2015,11월,금,기타/불명,183,1,217
2015,11월,토,일반국도,250,14,462
2015,11월,토,지방도,222,12,367
2015,11월,토,특별광역시도,1256,18,1893
2015,11월,토,시도,1037,12,1640
2015,11월,토,군도,97,2,153
2015,11월,토,고속국도,83,1,223
2015,11월,토,기타/불명,165,0,209
2015,12월,일,일반국도,139,10,252
2015,12월,일,지방도,156,12,257
2015,12월,일,특별광역시도,824,6,1286
2015,12월,일,시도,619,10,1019
2015,12월,일,군도,53,1,67
2015,12월,일,고속국도,52,4,149
2015,12월,일,기타/불명,125,0,165
2015,12월,월,일반국도,194,10,291
2015,12월,월,지방도,213,9,335
2015,12월,월,특별광역시도,951,12,1316
2015,12월,월,시도,839,18,1215
2015,12월,월,군도,86,5,123
2015,12월,월,고속국도,46,3,74
2015,12월,월,기타/불명,183,1,225
2015,12월,화,일반국도,242,10,393
2015,12월,화,지방도,224,8,339
2015,12월,화,특별광역시도,1157,16,1601
2015,12월,화,시도,1028,22,1511
2015,12월,화,군도,123,7,204
2015,12월,화,고속국도,54,5,96
2015,12월,화,기타/불명,224,2,265
2015,12월,수,일반국도,231,16,362
2015,12월,수,지방도,284,9,417
2015,12월,수,특별광역시도,1274,20,1784
2015,12월,수,시도,1041,14,1465
2015,12월,수,군도,116,6,159
2015,12월,수,고속국도,55,7,107
2015,12월,수,기타/불명,229,4,283
2015,12월,목,일반국도,290,9,508
2015,12월,목,지방도,291,8,478
2015,12월,목,특별광역시도,1397,16,1970
2015,12월,목,시도,1106,9,1683
2015,12월,목,군도,103,7,153
2015,12월,목,고속국도,60,1,121
2015,12월,목,기타/불명,196,1,230
2015,12월,금,일반국도,165,10,298
2015,12월,금,지방도,203,7,315
2015,12월,금,특별광역시도,1070,13,1596
2015,12월,금,시도,795,13,1185
2015,12월,금,군도,72,4,89
2015,12월,금,고속국도,56,1,132
2015,12월,금,기타/불명,168,3,209
2015,12월,토,일반국도,181,13,357
2015,12월,토,지방도,185,5,326
2015,12월,토,특별광역시도,1050,11,1626
2015,12월,토,시도,803,15,1340
2015,12월,토,군도,79,0,127
2015,12월,토,고속국도,75,6,214
2015,12월,토,기타/불명,183,3,220
2016,전체,일,일반국도,2004,83,3916
2016,전체,일,지방도,2141,71,3769
2016,전체,일,특별광역시도,10162,149,15985
2016,전체,일,시도,8070,146,13530
2016,전체,일,군도,826,48,1410
2016,전체,일,고속국도,589,27,1678
2016,전체,일,기타/불명,1743,26,2223
2016,전체,월,일반국도,2465,118,4138
2016,전체,월,지방도,2654,85,4073
2016,전체,월,특별광역시도,12210,123,17338
2016,전체,월,시도,10095,159,14755
2016,전체,월,군도,1093,47,1573
2016,전체,월,고속국도,589,50,1258
2016,전체,월,기타/불명,2221,28,2638
2016,전체,화,일반국도,2339,106,3897
2016,전체,화,지방도,2619,77,4088
2016,전체,화,특별광역시도,12631,120,17800
2016,전체,화,시도,10115,164,14714
2016,전체,화,군도,1035,52,1489
2016,전체,화,고속국도,596,43,1367
2016,전체,화,기타/불명,2075,24,2463
2016,전체,수,일반국도,2344,95,3820
2016,전체,수,지방도,2662,72,4044
2016,전체,수,특별광역시도,12633,130,17575
2016,전체,수,시도,10664,181,15550
2016,전체,수,군도,1004,33,1426
2016,전체,수,고속국도,550,34,1201
2016,전체,수,기타/불명,2179,34,2633
2016,전체,목,일반국도,2403,104,3934
2016,전체,목,지방도,2566,86,3968
2016,전체,목,특별광역시도,12614,143,17679
2016,전체,목,시도,10296,158,15177
2016,전체,목,군도,1051,47,1523
2016,전체,목,고속국도,518,51,1115
2016,전체,목,기타/불명,2215,37,2676
2016,전체,금,일반국도,2699,92,4536
2016,전체,금,지방도,2832,92,4281
2016,전체,금,특별광역시도,14080,173,19931
2016,전체,금,시도,11498,190,16875
2016,전체,금,군도,1107,66,1593
2016,전체,금,고속국도,728,38,1590
2016,전체,금,기타/불명,2414,30,2930
2016,전체,토,일반국도,2705,125,5134
2016,전체,토,지방도,2749,79,4637
2016,전체,토,특별광역시도,13355,165,20330
2016,전체,토,시도,10695,188,16947
2016,전체,토,군도,1078,48,1665
2016,전체,토,고속국도,777,30,2109
2016,전체,토,기타/불명,2229,25,2739
2016,1월,일,일반국도,175,6,351
2016,1월,일,지방도,192,8,303
2016,1월,일,특별광역시도,908,8,1429
2016,1월,일,시도,735,16,1186
2016,1월,일,군도,44,4,74
2016,1월,일,고속국도,55,1,138
2016,1월,일,기타/불명,141,3,191
2016,1월,월,일반국도,170,9,295
2016,1월,월,지방도,189,4,285
2016,1월,월,특별광역시도,907,8,1361
2016,1월,월,시도,737,7,1131
2016,1월,월,군도,62,0,104
2016,1월,월,고속국도,48,9,81
2016,1월,월,기타/불명,155,3,181
2016,1월,화,일반국도,150,3,257
2016,1월,화,지방도,173,4,285
2016,1월,화,특별광역시도,943,10,1349
2016,1월,화,시도,751,14,1119
2016,1월,화,군도,58,3,87
2016,1월,화,고속국도,41,1,93
2016,1월,화,기타/불명,106,2,129
2016,1월,수,일반국도,162,7,244
2016,1월,수,지방도,180,3,285
2016,1월,수,특별광역시도,938,6,1367
2016,1월,수,시도,787,17,1292
2016,1월,수,군도,47,3,62
2016,1월,수,고속국도,36,0,68
2016,1월,수,기타/불명,123,2,143
2016,1월,목,일반국도,160,7,274
2016,1월,목,지방도,177,5,260
2016,1월,목,특별광역시도,971,12,1302
2016,1월,목,시도,762,12,1185
2016,1월,목,군도,74,4,117
2016,1월,목,고속국도,26,3,47
2016,1월,목,기타/불명,143,1,176
2016,1월,금,일반국도,226,11,405
2016,1월,금,지방도,278,11,455
2016,1월,금,특별광역시도,1153,13,1695
2016,1월,금,시도,944,14,1468
2016,1월,금,군도,89,6,138
2016,1월,금,고속국도,65,3,176
2016,1월,금,기타/불명,171,2,217
2016,1월,토,일반국도,209,13,358
2016,1월,토,지방도,207,9,356
2016,1월,토,특별광역시도,1158,22,1731
2016,1월,토,시도,917,20,1493
2016,1월,토,군도,80,2,132
2016,1월,토,고속국도,68,4,228
2016,1월,토,기타/불명,176,1,220
2016,2월,일,일반국도,137,8,277
2016,2월,일,지방도,133,1,246
2016,2월,일,특별광역시도,695,4,1149
2016,2월,일,시도,561,11,982
2016,2월,일,군도,49,1,84
2016,2월,일,고속국도,46,3,116
2016,2월,일,기타/불명,101,2,137
2016,2월,월,일반국도,200,8,385
2016,2월,월,지방도,225,5,371
2016,2월,월,특별광역시도,1015,9,1539
2016,2월,월,시도,826,10,1299
2016,2월,월,군도,71,2,107
2016,2월,월,고속국도,60,2,146
2016,2월,월,기타/불명,173,2,214
2016,2월,화,일반국도,164,7,304
2016,2월,화,지방도,174,11,269
2016,2월,화,특별광역시도,852,9,1230
2016,2월,화,시도,696,12,1073
2016,2월,화,군도,61,1,85
2016,2월,화,고속국도,42,4,127
2016,2월,화,기타/불명,128,1,169
2016,2월,수,일반국도,173,8,312
2016,2월,수,지방도,219,7,343
2016,2월,수,특별광역시도,893,14,1273
2016,2월,수,시도,786,14,1171
2016,2월,수,군도,68,2,117
2016,2월,수,고속국도,37,2,104
2016,2월,수,기타/불명,151,3,177
2016,2월,목,일반국도,163,1,249
2016,2월,목,지방도,202,5,314
2016,2월,목,특별광역시도,885,13,1212
2016,2월,목,시도,755,11,1088
2016,2월,목,군도,53,1,74
2016,2월,목,고속국도,58,4,154
2016,2월,목,기타/불명,148,5,172
2016,2월,금,일반국도,181,7,310
2016,2월,금,지방도,196,5,288
2016,2월,금,특별광역시도,978,4,1363
2016,2월,금,시도,811,14,1166
2016,2월,금,군도,76,4,108
2016,2월,금,고속국도,47,2,100
2016,2월,금,기타/불명,139,3,162
2016,2월,토,일반국도,152,9,281
2016,2월,토,지방도,180,5,307
2016,2월,토,특별광역시도,911,19,1347
2016,2월,토,시도,758,12,1158
2016,2월,토,군도,63,2,94
2016,2월,토,고속국도,38,1,100
2016,2월,토,기타/불명,134,2,168
2016,3월,일,일반국도,124,3,239
2016,3월,일,지방도,145,2,244
2016,3월,일,특별광역시도,756,11,1197
2016,3월,일,시도,561,8,914
2016,3월,일,군도,65,5,103
2016,3월,일,고속국도,39,2,88
2016,3월,일,기타/불명,131,1,160
2016,3월,월,일반국도,188,7,303
2016,3월,월,지방도,219,7,341
2016,3월,월,특별광역시도,930,8,1291
2016,3월,월,시도,768,16,1150
2016,3월,월,군도,77,2,125
2016,3월,월,고속국도,48,5,79
2016,3월,월,기타/불명,148,1,173
2016,3월,화,일반국도,195,14,301
2016,3월,화,지방도,246,7,414
2016,3월,화,특별광역시도,1171,11,1672
2016,3월,화,시도,913,11,1329
